geoid,SPORDER,PWGTP,AGEP,DDRS,DEAR,DEYE,DOUT,DPHY,DRAT,DREM,JWMNP,JWTR,RELP,SCHL,SEX,WKHP,WKW,DIS,ESR,RELP_label,SCHL_label,SEX_label,ESR_label,WKW_label,JWTR_label,WKHP_label,JWMNP_label,DIS_label,DEAR_label,DEYE_label,DREM_label,DPHY_label,DOUT_label,DDRS_label,DRAT_label,person_age_group,decision_capable,decision_policy,synthetic_household_id,resident_id
14000US06089012102,1,13,34,2.0,2,2,2.0,2.0,,1.0,,,0,15.0,1,,,1,6.0,Reference person,12th grade - no diploma,Male,Not in labor force,,,,,With a disability,No,No,Yes,No,No,No,,18_34,True,generative,syn_t037_h0000001,syn_t037_h0000001_r001
14000US06089012102,2,12,0,,2,2,,,,,,,2,,1,,,2,,Biological son or daughter,,Male,,,,,,Without a disability,No,No,,,,,,0_17,False,dependent,syn_t037_h0000001,syn_t037_h0000001_r002
14000US06089012102,3,13,30,2.0,2,2,2.0,2.0,,2.0,,,13,18.0,2,25.0,4.0,2,6.0,Unmarried partner,"Some college, but less than 1 year",Female,Not in labor force,27 to 39 weeks worked during past 12 months,,,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t037_h0000001,syn_t037_h0000001_r003
14000US06089012102,1,58,56,2.0,2,2,2.0,2.0,,2.0,30.0,1.0,0,19.0,1,52.0,1.0,2,1.0,Reference person,"1 or more years of college credit, no degree",Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t037_h0000002,syn_t037_h0000002_r001
14000US06089012102,1,5,58,2.0,2,2,2.0,2.0,,2.0,110.0,1.0,0,20.0,1,14.0,1.0,2,1.0,Reference person,Associate's degree,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t037_h0000003,syn_t037_h0000003_r001
14000US06089012102,2,7,50,2.0,2,2,2.0,2.0,,2.0,30.0,1.0,1,20.0,2,40.0,1.0,2,1.0,Husband/wife,Associate's degree,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t037_h0000003,syn_t037_h0000003_r002
14000US06089012102,1,26,42,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,0,18.0,2,40.0,1.0,2,1.0,Reference person,"Some college, but less than 1 year",Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t037_h0000004,syn_t037_h0000004_r001
14000US06089012102,2,26,16,2.0,2,2,2.0,2.0,,2.0,,,2,13.0,1,,,2,6.0,Biological son or daughter,Grade 10,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,0_17,False,dependent,syn_t037_h0000004,syn_t037_h0000004_r002
14000US06089012102,1,22,67,2.0,2,2,2.0,2.0,2.0,2.0,,,0,19.0,1,,,2,6.0,Reference person,"1 or more years of college credit, no degree",Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,10 or 20 percent,65_plus,True,generative,syn_t037_h0000005,syn_t037_h0000005_r001
14000US06089012102,2,23,66,2.0,2,2,2.0,2.0,,2.0,,,1,20.0,2,,,2,6.0,Husband/wife,Associate's degree,Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t037_h0000005,syn_t037_h0000005_r002
14000US06089012102,3,35,22,2.0,2,2,2.0,2.0,,2.0,20.0,1.0,7,16.0,1,35.0,1.0,2,1.0,Grandchild,Regular high school diploma,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t037_h0000005,syn_t037_h0000005_r003
14000US06089012102,1,6,84,2.0,1,2,1.0,1.0,2.0,2.0,,,0,18.0,1,,,1,6.0,Reference person,"Some college, but less than 1 year",Male,Not in labor force,,,,,With a disability,Yes,No,No,Yes,Yes,No,10 or 20 percent,65_plus,True,generative,syn_t037_h0000006,syn_t037_h0000006_r001
14000US06089012102,2,7,80,2.0,2,2,2.0,2.0,,2.0,,,1,15.0,2,,,2,6.0,Husband/wife,12th grade - no diploma,Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t037_h0000006,syn_t037_h0000006_r002
14000US06089012102,1,22,54,2.0,2,2,2.0,2.0,,2.0,20.0,1.0,0,20.0,2,70.0,1.0,2,1.0,Reference person,Associate's degree,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t037_h0000007,syn_t037_h0000007_r001
14000US06089012102,2,44,25,1.0,2,2,1.0,2.0,,1.0,,,5,15.0,1,,,1,6.0,Brother or sister,12th grade - no diploma,Male,Not in labor force,,,,,With a disability,No,No,Yes,No,Yes,Yes,,18_34,True,generative,syn_t037_h0000007,syn_t037_h0000007_r002
14000US06089012102,3,28,18,2.0,2,2,2.0,2.0,,2.0,,,7,16.0,2,,,2,6.0,Grandchild,Regular high school diploma,Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t037_h0000007,syn_t037_h0000007_r003
14000US06089012102,1,20,28,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,0,16.0,1,15.0,3.0,2,1.0,Reference person,Regular high school diploma,Male,"Civilian employed, at work",40 to 47 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t037_h0000008,syn_t037_h0000008_r001
14000US06089012102,2,25,25,2.0,2,2,2.0,2.0,,2.0,,,1,16.0,2,15.0,1.0,2,6.0,Husband/wife,Regular high school diploma,Female,Not in labor force,50 to 52 weeks worked during past 12 months,,,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t037_h0000008,syn_t037_h0000008_r002
14000US06089012102,1,19,80,2.0,2,2,2.0,2.0,,2.0,,,0,22.0,1,,,2,6.0,Reference person,Master's degree,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t037_h0000009,syn_t037_h0000009_r001
14000US06089012102,2,19,74,2.0,2,2,2.0,2.0,,2.0,,,1,22.0,2,,,2,6.0,Husband/wife,Master's degree,Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t037_h0000009,syn_t037_h0000009_r002
14000US06089012102,1,11,64,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,0,21.0,1,25.0,1.0,2,1.0,Reference person,Bachelor's degree,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t037_h0000010,syn_t037_h0000010_r001
14000US06089012102,1,19,75,2.0,1,1,2.0,2.0,,1.0,,,0,19.0,1,,,1,6.0,Reference person,"1 or more years of college credit, no degree",Male,Not in labor force,,,,,With a disability,Yes,Yes,Yes,No,No,No,,65_plus,True,generative,syn_t037_h0000011,syn_t037_h0000011_r001
14000US06089012102,1,9,54,2.0,2,2,2.0,2.0,,2.0,,11.0,0,19.0,2,14.0,1.0,2,1.0,Reference person,"1 or more years of college credit, no degree",Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,Worked at home,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t037_h0000012,syn_t037_h0000012_r001
14000US06089012102,2,14,20,1.0,2,2,1.0,2.0,,1.0,,,2,13.0,1,,,1,6.0,Biological son or daughter,Grade 10,Male,Not in labor force,,,,,With a disability,No,No,Yes,No,Yes,Yes,,18_34,True,generative,syn_t037_h0000012,syn_t037_h0000012_r002
14000US06089012102,3,12,11,2.0,2,2,,2.0,,2.0,,,3,7.0,2,,,2,,Adopted son or daughter,Grade 4,Female,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t037_h0000012,syn_t037_h0000012_r003
14000US06089012102,4,11,9,2.0,2,2,,2.0,,2.0,,,3,6.0,1,,,2,,Adopted son or daughter,Grade 3,Male,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t037_h0000012,syn_t037_h0000012_r004
14000US06089012102,1,38,67,2.0,2,2,2.0,2.0,,2.0,,,0,21.0,2,,,2,6.0,Reference person,Bachelor's degree,Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t037_h0000013,syn_t037_h0000013_r001
14000US06089012102,2,38,69,2.0,2,2,2.0,2.0,,2.0,,,1,21.0,1,,,2,6.0,Husband/wife,Bachelor's degree,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t037_h0000013,syn_t037_h0000013_r002
14000US06089012200,1,5,64,2.0,2,2,2.0,2.0,,2.0,,,0,22.0,1,,,2,6.0,Reference person,Master's degree,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t038_h0000001,syn_t038_h0000001_r001
14000US06089012200,2,12,85,1.0,2,2,1.0,1.0,,2.0,,,6,18.0,2,,,1,6.0,Father or mother,"Some college, but less than 1 year",Female,Not in labor force,,,,,With a disability,No,No,No,Yes,Yes,Yes,,65_plus,True,generative,syn_t038_h0000001,syn_t038_h0000001_r002
14000US06089012200,1,15,30,2.0,2,2,2.0,2.0,3.0,2.0,15.0,1.0,0,19.0,1,40.0,1.0,2,1.0,Reference person,"1 or more years of college credit, no degree",Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,30 or 40 percent,18_34,True,generative,syn_t038_h0000002,syn_t038_h0000002_r001
14000US06089012200,2,12,31,2.0,2,2,2.0,2.0,,2.0,20.0,1.0,1,21.0,2,36.0,1.0,2,1.0,Husband/wife,Bachelor's degree,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t038_h0000002,syn_t038_h0000002_r002
14000US06089012200,1,36,43,2.0,2,2,2.0,2.0,,2.0,20.0,1.0,0,19.0,1,50.0,1.0,2,1.0,Reference person,"1 or more years of college credit, no degree",Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t038_h0000003,syn_t038_h0000003_r001
14000US06089012200,1,7,55,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,0,23.0,2,30.0,1.0,2,1.0,Reference person,Professional degree beyond a bachelor's degree,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t038_h0000004,syn_t038_h0000004_r001
14000US06089012200,2,6,55,2.0,2,2,2.0,2.0,,2.0,,11.0,1,19.0,1,40.0,1.0,2,1.0,Husband/wife,"1 or more years of college credit, no degree",Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,Worked at home,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t038_h0000004,syn_t038_h0000004_r002
14000US06089012200,3,10,16,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,2,13.0,1,10.0,5.0,2,1.0,Biological son or daughter,Grade 10,Male,"Civilian employed, at work",14 to 26 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,0_17,False,dependent,syn_t038_h0000004,syn_t038_h0000004_r003
14000US06089012200,1,14,44,2.0,2,2,2.0,2.0,,2.0,1.0,1.0,0,16.0,2,5.0,3.0,2,1.0,Reference person,Regular high school diploma,Female,"Civilian employed, at work",40 to 47 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t038_h0000005,syn_t038_h0000005_r001
14000US06089012200,2,8,58,2.0,2,2,2.0,2.0,,2.0,,,1,16.0,1,5.0,3.0,2,6.0,Husband/wife,Regular high school diploma,Male,Not in labor force,40 to 47 weeks worked during past 12 months,,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t038_h0000005,syn_t038_h0000005_r002
14000US06089012200,3,9,17,2.0,2,2,2.0,2.0,,2.0,,,2,15.0,1,,,2,6.0,Biological son or daughter,12th grade - no diploma,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,0_17,False,dependent,syn_t038_h0000005,syn_t038_h0000005_r003
14000US06089012200,4,15,12,2.0,2,2,,2.0,,2.0,,,2,9.0,2,,,2,,Biological son or daughter,Grade 6,Female,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t038_h0000005,syn_t038_h0000005_r004
14000US06089012200,1,36,23,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,0,20.0,2,40.0,4.0,2,1.0,Reference person,Associate's degree,Female,"Civilian employed, at work",27 to 39 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t038_h0000006,syn_t038_h0000006_r001
14000US06089012200,2,44,5,2.0,2,2,,2.0,,2.0,,,2,2.0,2,,,2,,Biological son or daughter,"Nursery school, preschool",Female,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t038_h0000006,syn_t038_h0000006_r002
14000US06089012200,3,39,4,,2,2,,,,,,,2,1.0,1,,,2,,Biological son or daughter,No schooling completed,Male,,,,,,Without a disability,No,No,,,,,,0_17,False,dependent,syn_t038_h0000006,syn_t038_h0000006_r003
14000US06089012200,4,44,1,,2,2,,,,,,,2,,2,,,2,,Biological son or daughter,,Female,,,,,,Without a disability,No,No,,,,,,0_17,False,dependent,syn_t038_h0000006,syn_t038_h0000006_r004
14000US06089012200,5,55,27,2.0,2,2,2.0,2.0,,2.0,,,13,14.0,1,,,2,6.0,Unmarried partner,Grade 11,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t038_h0000006,syn_t038_h0000006_r005
14000US06089012200,1,15,34,2.0,2,2,2.0,2.0,,2.0,20.0,1.0,0,19.0,1,43.0,1.0,2,1.0,Reference person,"1 or more years of college credit, no degree",Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t038_h0000007,syn_t038_h0000007_r001
14000US06089012200,2,16,35,2.0,2,1,2.0,2.0,,2.0,,,1,20.0,2,,,1,3.0,Husband/wife,Associate's degree,Female,Unemployed,,,,,With a disability,No,Yes,No,No,No,No,,35_64,True,generative,syn_t038_h0000007,syn_t038_h0000007_r002
14000US06089012200,3,14,3,,2,2,,,,,,,2,1.0,1,,,2,,Biological son or daughter,No schooling completed,Male,,,,,,Without a disability,No,No,,,,,,0_17,False,dependent,syn_t038_h0000007,syn_t038_h0000007_r003
14000US06089012200,1,15,31,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,0,19.0,2,40.0,1.0,2,1.0,Reference person,"1 or more years of college credit, no degree",Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t038_h0000008,syn_t038_h0000008_r001
14000US06089012200,2,17,10,2.0,2,2,,2.0,,2.0,,,2,7.0,1,,,2,,Biological son or daughter,Grade 4,Male,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t038_h0000008,syn_t038_h0000008_r002
14000US06089012200,3,62,27,2.0,2,2,2.0,2.0,,2.0,,11.0,13,13.0,1,40.0,1.0,2,1.0,Unmarried partner,Grade 10,Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,Worked at home,,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t038_h0000008,syn_t038_h0000008_r003
14000US06089012200,4,14,4,,2,2,,,,,,,15,1.0,2,,,2,,Other nonrelative,No schooling completed,Female,,,,,,Without a disability,No,No,,,,,,0_17,False,dependent,syn_t038_h0000008,syn_t038_h0000008_r004
14000US06089012200,1,20,37,2.0,2,2,2.0,2.0,,2.0,10.0,1.0,0,21.0,2,40.0,1.0,2,1.0,Reference person,Bachelor's degree,Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t038_h0000009,syn_t038_h0000009_r001
14000US06089012200,2,17,43,2.0,2,2,2.0,2.0,,2.0,,,1,21.0,1,,,2,6.0,Husband/wife,Bachelor's degree,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t038_h0000009,syn_t038_h0000009_r002
14000US06089012200,3,19,6,2.0,2,2,,2.0,,2.0,,,2,3.0,2,,,2,,Biological son or daughter,Kindergarten,Female,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t038_h0000009,syn_t038_h0000009_r003
14000US06089012200,4,23,1,,2,2,,,,,,,2,,1,,,2,,Biological son or daughter,,Male,,,,,,Without a disability,No,No,,,,,,0_17,False,dependent,syn_t038_h0000009,syn_t038_h0000009_r004
14000US06089012200,1,14,73,2.0,2,2,2.0,2.0,,2.0,,,0,18.0,1,,,2,6.0,Reference person,"Some college, but less than 1 year",Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t038_h0000010,syn_t038_h0000010_r001
14000US06089012200,2,13,71,2.0,2,2,2.0,2.0,,2.0,,,1,16.0,2,,,2,6.0,Husband/wife,Regular high school diploma,Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,65_plus,True,generative,syn_t038_h0000010,syn_t038_h0000010_r002
14000US06089012200,3,19,23,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,7,21.0,2,18.0,3.0,2,1.0,Grandchild,Bachelor's degree,Female,"Civilian employed, at work",40 to 47 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t038_h0000010,syn_t038_h0000010_r003
14000US06089012200,1,13,52,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,0,18.0,2,31.0,1.0,2,1.0,Reference person,"Some college, but less than 1 year",Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t038_h0000011,syn_t038_h0000011_r001
14000US06089012200,2,15,20,2.0,2,2,2.0,2.0,,2.0,8.0,1.0,2,19.0,2,40.0,5.0,2,1.0,Biological son or daughter,"1 or more years of college credit, no degree",Female,"Civilian employed, at work",14 to 26 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t038_h0000011,syn_t038_h0000011_r002
14000US06089012200,1,43,46,2.0,2,2,2.0,2.0,,2.0,,11.0,0,18.0,2,40.0,3.0,2,1.0,Reference person,"Some college, but less than 1 year",Female,"Civilian employed, at work",40 to 47 weeks worked during past 12 months,Worked at home,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t038_h0000012,syn_t038_h0000012_r001
14000US06089012200,2,46,18,2.0,2,2,2.0,2.0,,2.0,,,2,19.0,2,,,2,6.0,Biological son or daughter,"1 or more years of college credit, no degree",Female,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t038_h0000012,syn_t038_h0000012_r002
14000US06089012200,1,18,42,2.0,2,2,2.0,2.0,,2.0,60.0,1.0,0,18.0,2,35.0,1.0,2,1.0,Reference person,"Some college, but less than 1 year",Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t038_h0000013,syn_t038_h0000013_r001
14000US06089012200,2,9,13,2.0,2,2,,2.0,,2.0,,,2,9.0,1,,,2,,Biological son or daughter,Grade 6,Male,,,,,,Without a disability,No,No,No,No,,No,,0_17,False,dependent,syn_t038_h0000013,syn_t038_h0000013_r002
14000US06089012200,1,19,23,2.0,2,2,2.0,2.0,,2.0,20.0,9.0,0,18.0,1,40.0,1.0,2,1.0,Reference person,"Some college, but less than 1 year",Male,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,Bicycle,,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t038_h0000014,syn_t038_h0000014_r001
14000US06089012200,2,26,21,2.0,1,2,2.0,1.0,,2.0,,,11,19.0,2,,,1,6.0,Roomer or boarder,"1 or more years of college credit, no degree",Female,Not in labor force,,,,,With a disability,Yes,No,No,Yes,No,No,,18_34,True,generative,syn_t038_h0000014,syn_t038_h0000014_r002
14000US06089012200,1,64,49,2.0,2,2,2.0,2.0,,2.0,20.0,1.0,0,19.0,2,30.0,1.0,2,1.0,Reference person,"1 or more years of college credit, no degree",Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t038_h0000015,syn_t038_h0000015_r001
14000US06089012200,2,62,52,2.0,2,2,2.0,2.0,,2.0,,,1,16.0,1,,,2,3.0,Husband/wife,Regular high school diploma,Male,Unemployed,,,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t038_h0000015,syn_t038_h0000015_r002
14000US06089012200,1,18,63,2.0,2,2,2.0,2.0,,2.0,,,0,16.0,1,,,2,6.0,Reference person,Regular high school diploma,Male,Not in labor force,,,,,Without a disability,No,No,No,No,No,No,,35_64,True,generative,syn_t038_h0000016,syn_t038_h0000016_r001
14000US06089012200,1,19,68,2.0,2,2,2.0,1.0,,1.0,,,0,20.0,1,,,1,6.0,Reference person,Associate's degree,Male,Not in labor force,,,,,With a disability,No,No,Yes,Yes,No,No,,65_plus,True,generative,syn_t038_h0000017,syn_t038_h0000017_r001
14000US06089012200,1,33,25,2.0,2,2,2.0,1.0,,2.0,,,0,19.0,1,,,1,6.0,Reference person,"1 or more years of college credit, no degree",Male,Not in labor force,,,,,With a disability,No,No,No,Yes,No,No,,18_34,True,generative,syn_t038_h0000018,syn_t038_h0000018_r001
14000US06089012200,2,68,3,,2,2,,,,,,,2,1.0,1,,,2,,Biological son or daughter,No schooling completed,Male,,,,,,Without a disability,No,No,,,,,,0_17,False,dependent,syn_t038_h0000018,syn_t038_h0000018_r002
14000US06089012200,3,44,22,2.0,2,2,2.0,2.0,,2.0,15.0,1.0,13,19.0,2,40.0,1.0,2,1.0,Unmarried partner,"1 or more years of college credit, no degree",Female,"Civilian employed, at work",50 to 52 weeks worked during past 12 months,"Car, truck, or van",,,Without a disability,No,No,No,No,No,No,,18_34,True,generative,syn_t038_h0000018,syn_t038_h0000018_r003
