geoid,PUMA,ADJINC,WGTP,NP,TYPE,ACCESS,BDSP,BLD,HISPEED,RMSP,SMARTPHONE,TEN,VEH,HHT,HINCP,HUPAC,HUPAOC,HUPARC,NOC,NRC,WIF,HINCP_ADJUSTED_2018,negative_income,TEN_label,BLD_label,ACCESS_label,HISPEED_label,SMARTPHONE_label,HUPAC_label,HUPAOC_label,HUPARC_label,WIF_label,household_income,vehicle_count,household_structure,household_older_adult_presence,weight,household_size,synthetic_household_id
14000US06089012301,8900,1061242,12,2,1,1,4.0,1,1.0,5.0,1,2,3.0,1.0,28800.0,4,4,4,0.0,0.0,0.0,30563.7696,False,Owned free and clear,Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,No workers,30000_34999,3,married_couple,no_65_plus,12.0,2,syn_t039_h0000009
14000US06089012301,8900,1061242,13,2,1,1,2.0,5,1.0,5.0,1,3,1.0,1.0,32000.0,4,4,4,0.0,0.0,0.0,33959.744,False,Rented,3-4 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,No workers,30000_34999,1,married_couple,no_65_plus,13.0,2,syn_t039_h0000010
14000US06089012301,8900,1013097,17,2,1,2,2.0,2,,4.0,2,1,1.0,3.0,29000.0,4,4,4,0.0,0.0,1.0,29379.813,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, without paying a cell phone company or Internet service provider",,No,No children,No own children present,No related children present,1 worker,25000_29999,1,other_female_householder,has_65_plus,17.0,2,syn_t039_h0000011
14000US06089012301,8900,1013097,29,4,1,1,3.0,1,1.0,5.0,1,2,3.0,2.0,45400.0,2,2,2,2.0,2.0,1.0,45994.6038,False,Owned free and clear,Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,1 worker,45000_49999,3,other_male_householder,no_65_plus,29.0,4,syn_t039_h0000012
14000US06089012301,8900,1035838,5,1,1,1,4.0,2,1.0,6.0,1,2,2.0,6.0,13000.0,4,4,4,0.0,0.0,,13465.894,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,10000_14999,2,nonfamily_not_living_alone,no_65_plus,5.0,1,syn_t039_h0000013
14000US06089012301,8900,1035838,37,7,1,1,3.0,2,1.0,6.0,1,1,4.0,1.0,89700.0,3,4,3,0.0,2.0,3.0,92914.6686,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years and 6 to 17 years,No own children present,Presence of related children under 6 years and 6 to 17 years,3 or more workers in family,75000_99999,4_plus,married_couple,no_65_plus,37.0,7,syn_t039_h0000014
14000US06089012301,8900,1070673,21,3,1,1,4.0,2,1.0,10.0,1,1,3.0,1.0,174880.0,4,4,4,0.0,0.0,2.0,187239.29424,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,150000_199999,3,married_couple,no_65_plus,21.0,3,syn_t039_h0000015
14000US06089012301,8900,1061242,45,5,1,1,3.0,6,1.0,5.0,1,3,1.0,1.0,30000.0,3,3,3,3.0,3.0,1.0,31837.26,False,Rented,5-9 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years and 6 to 17 years,Presence of own children under 6 years and 6 to 17 years,Presence of related children under 6 years and 6 to 17 years,1 worker,30000_34999,1,married_couple,no_65_plus,45.0,5,syn_t039_h0000016
14000US06089012302,8900,1013097,33,3,1,1,3.0,2,2.0,5.0,1,1,3.0,1.0,109100.0,1,1,1,1.0,1.0,2.0,110528.8827,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,2 workers,100000_124999,3,married_couple,no_65_plus,33.0,3,syn_t040_h0000001
14000US06089012302,8900,1013097,52,1,1,1,3.0,2,2.0,5.0,2,2,5.0,4.0,35000.0,4,4,4,0.0,0.0,,35458.395,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,No,No children,No own children present,No related children present,,35000_39999,4_plus,nonfamily_living_alone,has_65_plus,52.0,1,syn_t040_h0000002
14000US06089012302,8900,1070673,21,3,1,1,4.0,2,1.0,10.0,1,1,3.0,1.0,174880.0,4,4,4,0.0,0.0,2.0,187239.29424,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,150000_199999,3,married_couple,no_65_plus,21.0,3,syn_t040_h0000003
14000US06089012302,8900,1013097,12,2,1,1,2.0,1,1.0,6.0,1,2,2.0,1.0,0.0,4,4,4,0.0,0.0,0.0,0.0,False,Owned free and clear,Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,No workers,lt_10000,2,married_couple,no_65_plus,12.0,2,syn_t040_h0000004
14000US06089012302,8900,1013097,20,2,1,1,3.0,2,2.0,6.0,2,2,3.0,1.0,114000.0,4,4,4,0.0,0.0,2.0,115493.058,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,No,No children,No own children present,No related children present,2 workers,100000_124999,3,married_couple,no_65_plus,20.0,2,syn_t040_h0000005
14000US06089012302,8900,1061242,11,2,1,1,3.0,2,1.0,8.0,1,1,2.0,1.0,96900.0,4,4,4,0.0,0.0,2.0,102834.3498,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,100000_124999,2,married_couple,no_65_plus,11.0,2,syn_t040_h0000006
14000US06089012302,8900,1070673,9,3,1,1,5.0,2,1.0,9.0,1,1,3.0,1.0,108700.0,4,4,4,0.0,0.0,2.0,116382.1551,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,100000_124999,3,married_couple,has_65_plus,9.0,3,syn_t040_h0000007
14000US06089012302,8900,1035838,8,2,1,2,3.0,2,,6.0,1,1,2.0,1.0,50900.0,4,4,4,0.0,0.0,1.0,52724.1542,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, without paying a cell phone company or Internet service provider",,Yes,No children,No own children present,No related children present,1 worker,50000_59999,2,married_couple,has_65_plus,8.0,2,syn_t040_h0000008
14000US06089012302,8900,1035838,81,4,1,1,2.0,1,2.0,4.0,1,3,2.0,3.0,50000.0,1,1,1,2.0,2.0,1.0,51791.9,False,Rented,Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",No,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,1 worker,50000_59999,2,other_female_householder,no_65_plus,81.0,4,syn_t040_h0000009
14000US06089012302,8900,1035838,42,3,1,1,4.0,2,1.0,6.0,1,1,3.0,1.0,137000.0,4,4,4,0.0,0.0,2.0,141909.806,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,125000_149999,3,married_couple,no_65_plus,42.0,3,syn_t040_h0000010
14000US06089012302,8900,1054346,36,3,1,1,3.0,5,1.0,6.0,1,3,1.0,2.0,13000.0,2,2,2,2.0,2.0,1.0,13706.498,False,Rented,3-4 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,1 worker,10000_14999,1,other_male_householder,no_65_plus,36.0,3,syn_t040_h0000011
14000US06089012302,8900,1061242,55,1,1,1,2.0,2,1.0,5.0,1,3,3.0,4.0,64000.0,4,4,4,0.0,0.0,,67919.488,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,60000_74999,3,nonfamily_living_alone,no_65_plus,55.0,1,syn_t040_h0000012
14000US06089012302,8900,1013097,12,2,1,1,3.0,2,1.0,8.0,1,2,2.0,1.0,69600.0,4,4,4,0.0,0.0,0.0,70511.5512,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,No workers,60000_74999,2,married_couple,has_65_plus,12.0,2,syn_t040_h0000013
14000US06089012302,8900,1054346,15,2,1,1,3.0,1,1.0,6.0,1,2,3.0,1.0,26900.0,4,4,4,0.0,0.0,0.0,28361.9074,False,Owned free and clear,Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,No workers,25000_29999,3,married_couple,has_65_plus,15.0,2,syn_t040_h0000014
14000US06089012302,8900,1070673,35,2,1,1,2.0,6,1.0,7.0,1,3,1.0,3.0,22000.0,4,4,4,0.0,0.0,1.0,23554.806,False,Rented,5-9 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,20000_24999,1,other_female_householder,no_65_plus,35.0,2,syn_t040_h0000015
14000US06089012302,8900,1061242,23,2,1,1,3.0,2,2.0,7.0,1,1,3.0,1.0,99800.0,4,4,4,0.0,0.0,0.0,105911.9516,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,No workers,100000_124999,3,married_couple,has_65_plus,23.0,2,syn_t040_h0000016
14000US06089012302,8900,1035838,24,2,1,1,2.0,2,1.0,4.0,1,3,2.0,5.0,57000.0,4,4,4,0.0,0.0,,59042.766,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,50000_59999,2,nonfamily_living_alone,no_65_plus,24.0,2,syn_t040_h0000017
14000US06089012302,8900,1013097,12,3,1,1,3.0,2,1.0,5.0,1,1,3.0,1.0,101000.0,4,4,4,0.0,0.0,2.0,102322.797,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,100000_124999,3,married_couple,no_65_plus,12.0,3,syn_t040_h0000018
14000US06089012302,8900,1061242,118,3,1,1,2.0,5,1.0,4.0,1,3,2.0,2.0,106300.0,4,4,4,0.0,0.0,3.0,112810.0246,False,Rented,3-4 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,3 or more workers in family,100000_124999,2,other_male_householder,no_65_plus,118.0,3,syn_t040_h0000019
14000US06089012302,8900,1035838,20,2,1,1,4.0,2,1.0,8.0,2,1,3.0,1.0,95000.0,4,4,4,0.0,0.0,0.0,98404.61,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,No workers,75000_99999,3,married_couple,has_65_plus,20.0,2,syn_t040_h0000020
14000US06089012302,8900,1061242,15,1,1,2,3.0,2,,7.0,1,1,1.0,4.0,2400.0,4,4,4,0.0,0.0,,2546.9808,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, without paying a cell phone company or Internet service provider",,Yes,No children,No own children present,No related children present,,lt_10000,1,nonfamily_living_alone,has_65_plus,15.0,1,syn_t040_h0000021
14000US06089012302,8900,1061242,26,1,1,1,2.0,8,1.0,4.0,2,3,1.0,4.0,18000.0,4,4,4,0.0,0.0,,19102.356,False,Rented,20-49 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,,15000_19999,1,nonfamily_living_alone,no_65_plus,26.0,1,syn_t040_h0000022
14000US06089012302,8900,1061242,37,1,1,1,2.0,5,1.0,4.0,1,3,1.0,4.0,50000.0,4,4,4,0.0,0.0,,53062.1,False,Rented,3-4 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,50000_59999,1,nonfamily_living_alone,no_65_plus,37.0,1,syn_t040_h0000023
14000US06089012302,8900,1061242,23,4,1,1,3.0,2,1.0,5.0,2,2,3.0,1.0,106000.0,4,4,4,0.0,0.0,2.0,112491.652,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,2 workers,100000_124999,3,married_couple,has_65_plus,23.0,4,syn_t040_h0000024
14000US06089012302,8900,1054346,32,2,1,1,2.0,3,1.0,5.0,1,3,2.0,1.0,28000.0,4,4,4,0.0,0.0,2.0,29521.688,False,Rented,One-family house attached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,25000_29999,2,married_couple,no_65_plus,32.0,2,syn_t040_h0000025
14000US06089012302,8900,1070673,45,3,1,1,2.0,2,2.0,5.0,2,1,3.0,1.0,63000.0,2,2,2,1.0,1.0,2.0,67452.399,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,No,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,2 workers,60000_74999,3,married_couple,no_65_plus,45.0,3,syn_t040_h0000026
14000US06089012302,8900,1054346,14,1,1,1,2.0,3,2.0,4.0,1,3,1.0,4.0,60000.0,4,4,4,0.0,0.0,,63260.76,False,Rented,One-family house attached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,,60000_74999,1,nonfamily_living_alone,no_65_plus,14.0,1,syn_t040_h0000027
14000US06089012302,8900,1035838,14,2,1,1,4.0,2,1.0,6.0,2,2,4.0,1.0,41000.0,4,4,4,0.0,0.0,0.0,42469.358,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,No workers,40000_44999,4_plus,married_couple,has_65_plus,14.0,2,syn_t040_h0000028
14000US06089012302,8900,1054346,8,4,1,1,3.0,2,1.0,7.0,1,2,2.0,1.0,62000.0,2,2,2,1.0,1.0,2.0,65369.452,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,2 workers,60000_74999,2,married_couple,no_65_plus,8.0,4,syn_t040_h0000029
14000US06089012303,8900,1070673,50,4,1,1,3.0,2,1.0,7.0,1,1,2.0,1.0,43000.0,1,1,1,2.0,2.0,1.0,46038.939,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,1 worker,45000_49999,2,married_couple,no_65_plus,50.0,4,syn_t041_h0000001
14000US06089012303,8900,1070673,54,4,1,1,2.0,9,2.0,4.0,1,3,1.0,1.0,70000.0,3,3,3,2.0,2.0,1.0,74947.11,False,Rented,50 or more apartments,"Yes, by paying a cell phone company or Internet service provider",No,Yes,With children under 6 years and 6 to 17 years,Presence of own children under 6 years and 6 to 17 years,Presence of related children under 6 years and 6 to 17 years,1 worker,60000_74999,1,married_couple,no_65_plus,54.0,4,syn_t041_h0000002
14000US06089012303,8900,1054346,8,3,1,1,4.0,2,1.0,8.0,1,1,2.0,1.0,350000.0,1,1,1,1.0,1.0,2.0,369021.1,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,2 workers,200000_plus,2,married_couple,no_65_plus,8.0,3,syn_t041_h0000003
14000US06089012303,8900,1054346,8,2,1,1,2.0,3,1.0,5.0,2,3,2.0,1.0,56000.0,4,4,4,0.0,0.0,2.0,59043.376,False,Rented,One-family house attached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,2 workers,50000_59999,2,married_couple,no_65_plus,8.0,2,syn_t041_h0000004
