donor_id,PUMA,ADJINC,WGTP,NP,TYPE,ACCESS,BDSP,BLD,HISPEED,RMSP,SMARTPHONE,TEN,VEH,HHT,HINCP,HUPAC,HUPAOC,HUPARC,NOC,NRC,WIF,HINCP_ADJUSTED_2018,negative_income,TEN_label,BLD_label,ACCESS_label,HISPEED_label,SMARTPHONE_label,HUPAC_label,HUPAOC_label,HUPARC_label,WIF_label,household_income,vehicle_count,household_structure,household_older_adult_presence,weight,household_size
donor_h0003852,08900,1013097,15,4,1,1,3.0,02,1,10.0,1,1,2.0,1.0,127200.0,3,4,3,0.0,2.0,2,128865.9384,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years and 6 to 17 years,No own children present,Presence of related children under 6 years and 6 to 17 years,2 workers,125000_149999,2,married_couple,has_65_plus,15.0,4
donor_h0003853,08900,1013097,12,2,1,1,3.0,02,1,6.0,2,2,2.0,1.0,128000.0,4,4,4,0.0,0.0,1,129676.416,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,1 worker,125000_149999,2,married_couple,has_65_plus,12.0,2
donor_h0003854,08900,1013097,39,1,1,1,3.0,03,1,5.0,1,2,2.0,4.0,10000.0,4,4,4,0.0,0.0,,10130.97,False,Owned free and clear,One-family house attached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,10000_14999,2,nonfamily_living_alone,no_65_plus,39.0,1
donor_h0003855,08900,1013097,10,6,1,1,3.0,03,1,6.0,1,3,2.0,3.0,44000.0,3,2,3,3.0,4.0,2,44576.268,False,Rented,One-family house attached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years and 6 to 17 years,Presence of own children 6 to 17 years only,Presence of related children under 6 years and 6 to 17 years,2 workers,40000_44999,2,other_female_householder,no_65_plus,10.0,6
donor_h0003856,08900,1013097,12,2,1,1,3.0,02,1,9.0,1,1,2.0,1.0,86400.0,4,4,4,0.0,0.0,0,87531.5808,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,No workers,75000_99999,2,married_couple,has_65_plus,12.0,2
donor_h0003857,08900,1013097,12,1,1,1,2.0,02,1,3.0,1,4,1.0,6.0,19000.0,4,4,4,0.0,0.0,,19248.843,False,Occupied without payment of rent,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,15000_19999,1,nonfamily_not_living_alone,no_65_plus,12.0,1
donor_h0003858,08900,1013097,45,2,1,3,2.0,01,,4.0,1,3,3.0,2.0,5700.0,2,2,2,1.0,1.0,1,5774.6529,False,Rented,Mobile home or trailer,"No access to the Internet at this house, apartment, or mobile home",,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,1 worker,lt_10000,3,other_male_householder,no_65_plus,45.0,2
donor_h0003859,08900,1013097,6,2,1,1,3.0,02,1,6.0,1,1,3.0,1.0,63000.0,4,4,4,0.0,0.0,2,63825.111,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,60000_74999,3,married_couple,no_65_plus,6.0,2
donor_h0003860,08900,1013097,13,2,1,1,2.0,05,1,5.0,1,3,3.0,2.0,74000.0,4,4,4,0.0,0.0,2,74969.178,False,Rented,3-4 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,2 workers,60000_74999,3,other_male_householder,no_65_plus,13.0,2
donor_h0003861,08900,1013097,3,7,1,1,1.0,10,2,2.0,2,1,2.0,1.0,218100.0,2,4,2,0.0,2.0,3,220956.4557,False,Owned with mortgage or loan (include home equity loans),"Boat, RV, van, etc.","Yes, by paying a cell phone company or Internet service provider",No,No,With children 6 to 17 years only,No own children present,Presence of related children 6 to 17 years only,3 or more workers in family,200000_plus,2,married_couple,has_65_plus,3.0,7
donor_h0003862,08900,1013097,38,3,1,1,3.0,02,1,5.0,1,3,2.0,3.0,98700.0,2,2,2,1.0,1.0,1,99992.6739,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,1 worker,75000_99999,2,other_female_householder,no_65_plus,38.0,3
donor_h0003863,08900,1013097,18,2,1,1,3.0,02,1,5.0,1,2,3.0,1.0,128100.0,4,4,4,0.0,0.0,1,129777.7257,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,125000_149999,3,married_couple,no_65_plus,18.0,2
donor_h0003864,08900,1013097,13,1,1,1,3.0,02,1,7.0,1,2,1.0,6.0,109100.0,4,4,4,0.0,0.0,,110528.8827,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,100000_124999,1,nonfamily_not_living_alone,has_65_plus,13.0,1
donor_h0003865,08900,1013097,14,2,1,1,3.0,01,1,7.0,1,1,2.0,1.0,93100.0,4,4,4,0.0,0.0,1,94319.3307,False,Owned with mortgage or loan (include home equity loans),Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,75000_99999,2,married_couple,has_65_plus,14.0,2
donor_h0003866,08900,1013097,3,2,1,1,2.0,02,1,4.0,1,3,1.0,1.0,28800.0,4,4,4,0.0,0.0,0,29177.1936,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,No workers,25000_29999,1,married_couple,no_65_plus,3.0,2
donor_h0003867,08900,1013097,11,2,1,1,2.0,02,1,5.0,2,2,1.0,1.0,29060.0,4,4,4,0.0,0.0,0,29440.59882,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,No workers,25000_29999,1,married_couple,has_65_plus,11.0,2
donor_h0003868,08900,1013097,44,4,1,1,2.0,01,1,4.0,1,2,2.0,1.0,30000.0,3,3,3,2.0,2.0,1,30392.91,False,Owned free and clear,Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years and 6 to 17 years,Presence of own children under 6 years and 6 to 17 years,Presence of related children under 6 years and 6 to 17 years,1 worker,30000_34999,2,married_couple,no_65_plus,44.0,4
donor_h0003869,08900,1013097,9,6,1,1,5.0,02,2,10.0,1,1,6.0,2.0,144000.0,2,2,2,2.0,2.0,3,145885.968,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,3 or more workers in family,125000_149999,4_plus,other_male_householder,no_65_plus,9.0,6
donor_h0003870,08900,1013097,4,2,1,3,1.0,01,,2.0,2,2,2.0,1.0,21500.0,4,4,4,0.0,0.0,0,21781.5855,False,Owned free and clear,Mobile home or trailer,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,No workers,20000_24999,2,married_couple,has_65_plus,4.0,2
donor_h0003871,08900,1013097,9,3,1,1,3.0,02,2,7.0,1,3,3.0,1.0,43000.0,4,4,4,0.0,0.0,3,43563.171,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,3 or more workers in family,40000_44999,3,married_couple,no_65_plus,9.0,3
donor_h0003872,08900,1013097,19,2,1,1,3.0,02,1,11.0,2,2,2.0,1.0,70000.0,4,4,4,0.0,0.0,0,70916.79,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,No workers,60000_74999,2,married_couple,has_65_plus,19.0,2
donor_h0003873,08900,1013097,8,2,1,1,4.0,02,2,8.0,1,1,2.0,2.0,76000.0,4,4,4,0.0,0.0,0,76995.372,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,No workers,75000_99999,2,other_male_householder,has_65_plus,8.0,2
donor_h0003874,08900,1013097,17,1,1,1,1.0,01,1,2.0,1,3,1.0,6.0,22000.0,4,4,4,0.0,0.0,,22288.134,False,Rented,Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,20000_24999,1,nonfamily_not_living_alone,no_65_plus,17.0,1
donor_h0003875,08900,1013097,19,1,1,1,3.0,02,1,8.0,1,1,2.0,6.0,112000.0,4,4,4,0.0,0.0,,113466.864,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,100000_124999,2,nonfamily_not_living_alone,no_65_plus,19.0,1
donor_h0003876,08900,1013097,10,2,1,1,3.0,02,1,4.0,1,1,3.0,1.0,243800.0,4,4,4,0.0,0.0,1,246993.0486,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,200000_plus,3,married_couple,no_65_plus,10.0,2
donor_h0003877,08900,1013097,5,2,1,1,4.0,02,1,9.0,2,1,1.0,3.0,37600.0,4,4,4,0.0,0.0,1,38092.4472,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,No,No children,No own children present,No related children present,1 worker,35000_39999,1,other_female_householder,has_65_plus,5.0,2
donor_h0003878,08900,1013097,15,2,1,1,2.0,04,2,4.0,1,2,2.0,3.0,1500.0,4,4,4,0.0,0.0,0,1519.6455,False,Owned free and clear,2 Apartments,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,No workers,lt_10000,2,other_female_householder,has_65_plus,15.0,2
donor_h0003879,08900,1013097,17,5,1,1,4.0,01,2,9.0,1,2,3.0,1.0,77000.0,3,3,3,3.0,3.0,2,78008.469,False,Owned free and clear,Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",No,Yes,With children under 6 years and 6 to 17 years,Presence of own children under 6 years and 6 to 17 years,Presence of related children under 6 years and 6 to 17 years,2 workers,75000_99999,3,married_couple,no_65_plus,17.0,5
donor_h0003880,08900,1013097,3,3,1,1,3.0,01,2,7.0,1,1,2.0,3.0,34000.0,4,4,4,0.0,0.0,1,34445.298,False,Owned with mortgage or loan (include home equity loans),Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,1 worker,30000_34999,2,other_female_householder,has_65_plus,3.0,3
donor_h0003881,08900,1013097,18,2,1,1,2.0,05,1,4.0,1,3,1.0,1.0,24000.0,4,4,4,0.0,0.0,1,24314.328,False,Rented,3-4 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,20000_24999,1,married_couple,no_65_plus,18.0,2
donor_h0003882,08900,1013097,9,1,1,1,1.0,08,1,3.0,1,3,1.0,4.0,13000.0,4,4,4,0.0,0.0,,13170.261,False,Rented,20-49 Apartments,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,10000_14999,1,nonfamily_living_alone,no_65_plus,9.0,1
donor_h0003883,08900,1013097,78,5,1,1,2.0,07,2,4.0,1,3,1.0,1.0,24000.0,3,3,3,3.0,3.0,1,24314.328,False,Rented,10-19 Apartments,"Yes, by paying a cell phone company or Internet service provider",No,Yes,With children under 6 years and 6 to 17 years,Presence of own children under 6 years and 6 to 17 years,Presence of related children under 6 years and 6 to 17 years,1 worker,20000_24999,1,married_couple,no_65_plus,78.0,5
donor_h0003884,08900,1013097,13,1,1,3,3.0,01,,6.0,2,2,1.0,6.0,29800.0,4,4,4,0.0,0.0,,30190.2906,False,Owned free and clear,Mobile home or trailer,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,30000_34999,1,nonfamily_not_living_alone,has_65_plus,13.0,1
donor_h0003885,08900,1013097,10,2,1,1,3.0,02,2,6.0,2,2,1.0,3.0,47600.0,4,4,4,0.0,0.0,1,48223.4172,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,No,No children,No own children present,No related children present,1 worker,45000_49999,1,other_female_householder,has_65_plus,10.0,2
donor_h0003886,08900,1013097,12,1,1,3,2.0,02,,5.0,2,1,1.0,6.0,10800.0,4,4,4,0.0,0.0,,10941.4476,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,10000_14999,1,nonfamily_not_living_alone,has_65_plus,12.0,1
donor_h0003887,08900,1013097,11,1,1,1,4.0,02,2,10.0,1,1,2.0,4.0,72500.0,4,4,4,0.0,0.0,,73449.5325,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",No,Yes,No children,No own children present,No related children present,,60000_74999,2,nonfamily_living_alone,has_65_plus,11.0,1
donor_h0003888,08900,1013097,23,1,1,3,2.0,01,,7.0,2,2,2.0,4.0,44000.0,4,4,4,0.0,0.0,,44576.268,False,Owned free and clear,Mobile home or trailer,"No access to the Internet at this house, apartment, or mobile home",,No,No children,No own children present,No related children present,,40000_44999,2,nonfamily_living_alone,has_65_plus,23.0,1
donor_h0003889,08900,1013097,15,4,1,1,3.0,02,1,6.0,1,1,2.0,1.0,124000.0,2,2,2,2.0,2.0,1,125624.028,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,1 worker,125000_149999,2,married_couple,no_65_plus,15.0,4
donor_h0003890,08900,1013097,16,3,1,1,3.0,02,1,5.0,1,3,3.0,1.0,37400.0,1,1,1,1.0,1.0,1,37889.8278,False,Rented,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children under 6 years only,Presence of own children under 6 years only,Presence of related children under 6 years only,1 worker,35000_39999,3,married_couple,no_65_plus,16.0,3
donor_h0003891,08900,1013097,20,2,1,1,3.0,02,1,6.0,1,2,3.0,7.0,78000.0,4,4,4,0.0,0.0,,79021.566,False,Owned free and clear,One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,,75000_99999,3,nonfamily_not_living_alone,no_65_plus,20.0,2
donor_h0003892,08900,1013097,19,7,1,1,4.0,02,1,7.0,1,1,3.0,1.0,204800.0,2,2,2,4.0,4.0,2,207482.2656,False,Owned with mortgage or loan (include home equity loans),One-family house detached,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,With children 6 to 17 years only,Presence of own children 6 to 17 years only,Presence of related children 6 to 17 years only,2 workers,200000_plus,3,married_couple,no_65_plus,19.0,7
donor_h0003893,08900,1013097,14,3,1,1,3.0,01,1,7.0,1,1,2.0,1.0,35000.0,4,4,4,0.0,0.0,1,35458.395,False,Owned with mortgage or loan (include home equity loans),Mobile home or trailer,"Yes, by paying a cell phone company or Internet service provider",Yes,Yes,No children,No own children present,No related children present,1 worker,35000_39999,2,married_couple,has_65_plus,14.0,3
